,clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
158,6,878,0,0,0,1,0,0,0,0,0,1,0,0,-1.064137410481558,0.38766532273923243,0.23217302647456664,-1.2723315557252382,-1.3091793128106768,-1.2462216702406854
159,2,1441,0,0,1,0,0,0,0,0,1,0,0,0,-0.4925297410866112,0.38766532273923243,-1.5354535086496246,-0.36174151937904064,-0.35640477293016665,-0.3102169235643795
160,6,485,0,0,0,0,1,0,1,0,0,0,0,0,-1.2123319914358035,-1.6941374059734176,1.9997995615987578,-1.566934214543126,-1.5698440454194957,-1.6926239340401545
161,4,2019,0,0,1,0,0,0,1,0,0,0,0,0,-0.5772123587747513,-0.09808864729371627,-0.8284028945999474,-0.49565181884171633,-0.4552776025404078,-0.4686177268480619
162,7,1359,0,0,1,0,0,0,1,0,0,0,0,0,-1.0217961016374877,-0.23687549587456158,-0.6516402410875289,-1.2187674359401681,-1.1923296050894823,-1.2174215241891069
163,1,683,0,0,0,0,1,0,1,0,0,0,0,0,-0.8312602118391722,0.7346324441913408,-0.20973360730648113,-0.933092130419792,-0.9136879943697098,-0.8430196255185847
164,2,4314,0,0,0,0,1,0,1,0,0,0,0,0,0.5660029800151425,-0.9308097387787783,2.4417061953798056,0.8255964691900215,0.7671501090043976,0.6689880421892941
165,2,780,0,0,1,0,0,1,0,0,0,0,0,0,-0.9582841383713826,-0.4450557687458246,-0.6516402410875289,-1.0670024298824685,-1.0395261411463814,-1.087820866957003
166,5,1133,0,0,0,0,1,1,0,0,0,0,0,0,-0.8524308662612072,-0.6532360416170926,-0.6516402410875289,-0.861673304039698,-0.8327920428704213,-0.900619917621742
167,5,4205,0,0,1,0,0,0,1,0,0,0,0,0,-0.21731123360015528,-0.09808864729371627,-0.6516402410875289,-0.022502094073594416,0.0031327892888942297,-0.022215463048593453
168,1,13148,0,0,0,1,0,0,0,0,0,0,0,1,2.81009234875086,0.5958455956105004,0.23217302647456664,2.200408877006831,2.1873234797696868,2.2817962210776983
169,2,5171,0,0,0,1,0,0,0,0,0,1,0,0,0.5871736344371776,0.5958455956105004,0.23217302647456664,0.727395582917392,0.7042310356160626,0.7985886994213978
170,3,6204,0,0,0,0,1,0,0,0,1,0,0,0,0.438979053482932,0.5264521713200777,0.6740796602556144,0.5309938103721339,0.5604160107284382,0.6113877500861373
171,4,408,0,0,0,1,0,0,0,0,0,0,0,1,-1.0429667560595228,0.0406982012871241,0.6740796602556144,-1.2812589090227506,-1.2732255565887707,-1.260621743266475
172,4,734,0,0,0,1,0,0,1,0,0,0,0,0,-1.0429667560595228,-1.0695965873596187,0.23217302647456664,-1.2187674359401681,-1.1833411660340059,-1.2894218893180538
173,2,508,0,0,1,0,0,0,0,0,1,0,0,0,-1.0217961016374877,0.38766532273923243,-0.20973360730648113,-1.2187674359401681,-1.2013180441449585,-1.1598212320859493
174,2,1828,0,0,0,1,0,0,1,0,0,0,0,0,-0.32316450571033045,-0.8614163144883556,0.6740796602556144,-0.12070298034622311,-0.23056662615349494,-0.26701670448701187
175,0,1138,0,0,0,1,0,0,0,0,1,0,0,0,-0.21731123360015528,-0.09808864729371627,-0.6516402410875289,0.04891673230649961,-0.10472847937682403,-0.03661553607438247
176,3,7589,0,0,1,0,0,0,0,1,0,0,0,0,0.6295149432812478,-0.23687549587456158,-0.6516402410875289,0.8345238224875331,0.8031038652263037,0.7841886263956087
177,2,855,0,0,0,1,0,0,0,0,1,0,0,0,-0.8947721751052774,-0.23687549587456158,1.55789292781771,-0.968801543609839,-1.0125608239799517,-1.001420428802267
178,6,13312,0,0,0,0,1,1,0,0,0,0,0,0,0.438979053482932,0.7346324441913408,-0.20973360730648113,0.5488485169671578,0.5963697669503443,0.6689880421892941
179,1,1223,0,0,1,0,0,0,1,0,0,0,0,0,-0.5772123587747513,-0.5838426173266699,-0.20973360730648113,-0.47779711224669325,-0.46426604159588414,-0.5262180189512192
180,7,974,0,0,1,0,0,0,0,0,1,0,0,0,-0.9794547927934176,0.11009162557754675,-1.5354535086496246,-1.1116391963700272,-1.1024452145347174,-1.087820866957003
181,4,5865,0,0,0,0,1,0,0,0,0,0,1,0,0.8623921419236332,-1.624743981682995,1.1159862940366623,1.030925595032792,1.0997223540570287,0.8273888454729771
182,5,2874,0,0,0,1,0,0,0,0,1,0,0,0,-0.21731123360015528,0.8040258684817634,0.6740796602556144,-0.05821150726364143,-0.12270535748777668,0.006584683002985221
183,5,1263,0,0,1,0,0,1,0,0,0,0,0,0,-0.8524308662612072,-0.30626892016498425,-0.6516402410875289,-0.8884553639322335,-0.8687457990923274,-0.900619917621742
184,1,5982,0,0,0,1,0,0,0,1,0,0,0,0,0.8623921419236332,-1.9023176788446805,1.1159862940366623,1.066635008222839,1.1176992321679822,0.812988772447188
185,2,756,0,1,0,0,0,0,1,0,0,0,0,0,-0.767748248573067,1.1509929899338718,-0.20973360730648113,-0.8348912441471633,-0.8058267257039924,-0.6990188952606913
186,2,6653,0,1,0,0,0,0,1,0,0,0,0,0,0.8412214875015982,-1.2777768602308865,2.8836128291608536,0.9773614752477211,0.9379304510584517,0.7697885533698198
187,0,2809,1,0,0,0,0,0,0,1,0,0,0,0,0.8412214875015982,1.9837140814189287,-0.6516402410875289,0.8791605889750924,0.8210807433372571,1.129790379014553
188,4,804,0,0,1,0,0,0,1,0,0,0,0,0,-1.0429667560595228,-0.23687549587456158,-0.6516402410875289,-1.2187674359401681,-1.255248678477818,-1.2462216702406854
189,3,6058,0,0,0,1,0,0,0,0,1,0,0,0,0.46014970790496706,0.665239019900923,0.23217302647456664,0.5845579301572048,0.6323235231722504,0.6977881882408734
190,3,8001,0,0,0,1,0,0,0,0,0,1,0,0,1.5186824290067205,-0.5144491930362473,1.55789292781771,1.5219300263959379,1.468248355331566,1.4033917665045492
191,1,3563,0,0,0,1,0,0,0,0,0,0,0,1,0.438979053482932,-0.028695223003293625,0.23217302647456664,0.6202673433472518,0.587381327894868,0.5969876770603477
192,0,1107,0,0,0,1,0,0,0,0,0,0,1,0,-0.21731123360015528,0.38766532273923243,0.23217302647456664,-0.049284153966129084,-0.17663599182063622,-0.051015609100172124
193,2,1840,0,0,1,0,0,1,0,0,0,0,0,0,-0.42901777782050593,0.38766532273923243,-0.20973360730648113,-0.2903226929989466,-0.3384278948192132,-0.26701670448701187
194,0,3375,0,0,0,1,0,0,0,1,0,0,0,0,0.9047334507677034,-0.6532360416170926,0.6740796602556144,1.084489714817862,1.04579171972417,0.9713895757308698
195,3,2029,0,1,0,0,0,0,0,0,1,0,0,0,-0.1961405791781202,1.2203864142242944,0.6740796602556144,-0.1028482737512,-0.06877472315491795,0.06418497510614257
196,4,3446,0,0,0,1,0,0,0,1,0,0,0,0,-0.047945998223874575,-0.16748207158413894,0.23217302647456664,0.1649723251741522,0.20986688756485444,0.16498548628666823
197,3,1654,0,0,1,0,0,0,0,1,0,0,0,0,-0.6407243220408566,-0.09808864729371627,-1.9773601424306724,-0.5492159386267872,-0.5901041883725558,-0.5694182380285876
198,6,2080,0,0,1,0,0,0,0,0,1,0,0,0,-0.5560417043527162,0.3182718984488147,-0.6516402410875289,-0.5045791721392286,-0.46426604159588414,-0.43981758079648325
199,2,5166,0,0,1,0,0,0,0,0,1,0,0,0,0.438979053482932,0.3182718984488147,-1.0935468748685768,0.6202673433472518,0.6413119622277267,0.6689880421892941
200,3,402,0,0,0,0,1,0,0,1,0,0,0,0,-1.2123319914358035,-1.624743981682995,-0.20973360730648113,-1.5044427414605441,-1.4889480939202073,-1.6206235689112083
201,1,983,0,0,1,0,0,0,0,0,0,1,0,0,-0.6195536676188215,0.0406982012871241,-1.9773601424306724,-0.5402885853292757,-0.5092082368732673,-0.5118179459254303
202,4,707,0,0,1,0,0,0,0,0,1,0,0,0,-1.0217961016374877,-0.30626892016498425,-1.0935468748685768,-1.1562759628575856,-1.1833411660340059,-1.188621378137528
203,1,5841,0,0,0,1,0,0,0,1,0,0,0,0,0.9047334507677034,-1.2777768602308865,0.23217302647456664,1.1380538346029323,1.0907339150015525,0.9281893566535028
204,3,2266,0,0,1,0,0,1,0,0,0,0,0,0,-0.5772123587747513,-0.09808864729371627,-0.6516402410875289,-0.4867244655442048,-0.4732544806513612,-0.48301779987385157
205,2,1609,0,0,1,0,0,0,0,0,0,1,0,0,-0.30199385128829537,0.4570587470296551,0.23217302647456664,-0.19212180672631712,-0.16764755276515989,-0.12301597422911849
206,3,3422,1,0,0,0,0,0,0,0,0,0,0,1,0.4178083990608969,2.4694680514518823,1.55789292781771,0.5220664570746223,0.3446934733970017,0.6977881882408734
207,5,827,0,0,0,1,0,0,0,0,0,0,1,0,-0.8312602118391722,0.4570587470296551,1.1159862940366623,-0.933092130419792,-0.9136879943697098,-0.8718197715701633
208,3,842,0,0,0,1,0,0,0,1,0,0,0,0,-0.8524308662612072,-1.6941374059734176,0.6740796602556144,-0.8527459507421864,-0.823803603814945,-1.001420428802267
209,4,373,0,0,0,0,1,0,0,1,0,0,0,0,-1.1911613370137684,0.5264521713200777,-1.0935468748685768,-1.6115709810306849,-1.596809362585925,-1.5486232037822611
210,1,2453,0,0,1,0,0,0,1,0,0,0,0,0,-0.21731123360015528,0.24887847415839207,-0.6516402410875289,-0.08499356715617609,-0.059786284099441624,-0.03661553607438247
211,1,4265,0,1,0,0,0,0,1,0,0,0,0,0,0.4178083990608969,1.3591732628051396,1.55789292781771,0.4685023372895514,0.40761254678533754,0.6113877500861373
212,1,2454,0,0,0,1,0,0,0,0,0,0,1,0,0.3331257813727565,-1.832924254554258,1.9997995615987578,0.6559767565372988,0.5694044497839145,0.3521864356219293
213,1,716,0,0,1,0,0,1,0,0,0,0,0,0,-0.788918902995102,0.5958455956105004,-0.6516402410875289,-0.8081091842546279,-0.7788614085375626,-0.7278190413122699
214,4,2999,0,0,0,0,1,0,0,0,1,0,0,0,-0.15379927033405003,0.4570587470296551,0.27636368985267207,-0.03142944737110597,0.0031327892888942297,0.04978490208035355
215,3,14199,0,0,1,0,0,0,0,1,0,0,0,0,1.4763411201626504,0.4570587470296551,-1.0935468748685768,1.3969470802307729,1.3513986476103714,1.4321919125561287
216,6,2218,0,0,0,0,1,0,0,0,0,0,0,1,-0.1961405791781202,-1.4165637088117269,0.23217302647456664,0.04891673230649961,0.0750403017327064,-0.10861590120332883
217,2,3844,0,0,1,0,0,0,0,0,0,1,0,0,0.2696138181066515,0.1794850498679694,-1.0935468748685768,0.5131391037771108,0.488508498284626,0.5249873119314014
218,6,678,0,0,1,0,0,0,0,1,0,0,0,0,-1.1911613370137684,0.0406982012871241,-1.0935468748685768,-1.5580068612456144,-1.542878728253066,-1.5342231307564722
219,6,1080,0,0,0,0,1,0,0,0,0,0,1,0,-0.8524308662612072,1.2203864142242944,-0.20973360730648113,-0.950946837014816,-0.985595506813522,-0.8430196255185847
220,4,755,0,0,1,0,0,0,0,0,0,0,1,0,-0.8312602118391722,-0.5838426173266699,-1.9773601424306724,-0.8438185974446749,-0.8058267257039924,-0.8718197715701633
221,4,3863,0,0,1,0,0,0,0,0,0,0,0,1,0.22727250926258133,0.11009162557754675,-0.6516402410875289,0.39708351090945815,0.42558942489629015,0.43858687377666533
222,3,2155,0,0,0,0,1,0,0,0,0,0,0,1,-0.06911665264590966,0.8040258684817634,0.23217302647456664,0.07569879219903507,0.1109940579546125,0.19378563233824692
223,1,4532,0,1,0,0,0,0,1,0,0,0,0,0,0.6506855977032828,-2.3880716488776343,1.1159862940366623,0.9059426488676271,0.9738842072803578,0.5969876770603477
224,2,882,0,0,0,1,0,0,1,0,0,0,0,0,-0.8524308662612072,-0.23687549587456158,0.23217302647456664,-0.8348912441471633,-0.8777342381478045,-0.8718197715701633
225,6,2787,0,0,1,0,0,0,0,1,0,0,0,0,-0.6195536676188215,0.1794850498679694,-0.20973360730648113,-0.5670706452218104,-0.5361735540396962,-0.5262180189512192
226,3,438,0,0,1,0,0,0,0,0,0,0,1,0,-1.064137410481558,0.1794850498679694,-1.0935468748685768,-1.2901862623202622,-1.255248678477818,-1.2462216702406854
227,3,5831,0,0,1,0,0,0,0,0,0,0,0,1,1.2011226126761947,0.8734192927721861,-0.20973360730648113,1.2184000142805387,1.1716298665008409,1.3169913283498138
228,1,4079,0,0,1,0,0,0,0,0,1,0,0,0,0.438979053482932,-1.5553505573925723,-0.20973360730648113,0.727395582917392,0.7581616699489213,0.5249873119314014
229,2,5595,0,0,0,1,0,0,0,0,0,1,0,0,0.8200508330795631,-0.23687549587456158,0.23217302647456664,0.9327247087601626,0.9738842072803578,0.9137892836277125
230,6,842,0,0,0,0,1,0,0,0,1,0,0,0,-0.9582841383713826,-0.375662344455402,-0.20973360730648113,-1.0670024298824685,-1.0485145802018578,-1.087820866957003
231,2,2386,0,0,0,1,0,0,0,0,1,0,0,0,-0.1961405791781202,-0.028695223003293625,0.23217302647456664,-0.004647387478570514,-0.032820966933011855,-0.022215463048593453
232,6,6132,0,0,0,1,0,0,0,0,0,1,0,0,0.4178083990608969,0.38766532273923243,1.1159862940366623,0.5488485169671578,0.4795200592291497,0.5681875310087691
233,2,4067,0,1,0,0,0,0,0,1,0,0,0,0,0.22727250926258133,-2.5962519217488973,-0.20973360730648113,0.5488485169671578,0.650300401283203,0.2513859244414043
234,2,698,0,0,0,0,1,0,1,0,0,0,0,0,-1.0429667560595228,1.1509929899338718,-1.0935468748685768,-1.2455494958327036,-1.282213995644247,-1.1454211590601604
235,1,14452,0,1,0,0,0,0,0,0,0,0,1,0,2.831263003172895,1.4285666870955573,-0.20973360730648113,2.1646994638167834,2.1513697235477816,2.382596732258224
236,6,1715,0,0,0,0,1,0,0,0,0,1,0,0,-0.6407243220408566,1.0815995656434492,-0.20973360730648113,-0.6117074117093697,-0.6530232617608916,-0.5118179459254303
237,2,2513,0,0,1,0,0,0,0,0,1,0,0,0,-0.1961405791781202,0.24887847415839207,-1.5354535086496246,-0.022502094073594416,0.021109667399846873,0.035384829054563895
238,2,1237,0,0,1,0,0,0,0,0,1,0,0,0,-0.6195536676188215,-0.028695223003293625,-1.5354535086496246,-0.5402885853292757,-0.4912313587623139,-0.5118179459254303
239,3,765,0,0,1,0,0,0,0,0,1,0,0,0,-0.9794547927934176,0.1794850498679694,-0.6516402410875289,-1.1116391963700272,-1.1473874098120997,-1.1022209399827927
240,3,518,0,0,0,0,1,0,0,1,0,0,0,0,-1.1276493737476632,0.0406982012871241,-0.20973360730648113,-1.4330239150804502,-1.4080521424209187,-1.4046224735243684
241,3,6484,0,0,0,1,0,0,0,1,0,0,0,0,0.48132036232700215,0.1794850498679694,0.23217302647456664,0.6738314631323219,0.6413119622277267,0.683388115215083
242,3,488,0,0,0,1,0,0,0,0,0,0,0,1,-1.0429667560595228,0.5264521713200777,1.1159862940366623,-1.2366221425351913,-1.2912024346997242,-1.2030214511633177
243,2,662,0,0,0,0,1,1,0,0,0,0,0,0,-1.064137410481558,1.1509929899338718,-1.5354535086496246,-1.2812589090227506,-1.3271561909216303,-1.188621378137528
244,1,4118,0,0,1,0,0,0,0,0,0,0,1,0,0.46014970790496706,0.0406982012871241,-0.20973360730648113,0.6202673433472518,0.6413119622277267,0.640187896137716
245,6,3084,0,0,1,0,0,0,1,0,0,0,0,0,-0.40784712339847085,0.3182718984488147,-0.6516402410875289,-0.28139533970143504,-0.24854350426444838,-0.22381648540964352
246,4,3065,0,0,1,0,0,0,0,0,1,0,0,0,-0.21731123360015528,-0.16748207158413894,-0.6516402410875289,-0.04035680066861753,0.0031327892888942297,-0.03661553607438247
247,4,1053,0,0,0,1,0,0,1,0,0,0,0,0,-0.8524308662612072,-1.000203163069201,0.23217302647456664,-0.8438185974446749,-0.8327920428704213,-0.9294200636733206
248,3,6221,0,0,0,0,1,0,1,0,0,0,0,0,0.438979053482932,0.8734192927721861,1.1159862940366623,0.5131391037771108,0.5424391326174848,0.640187896137716
249,5,1895,0,1,0,0,0,0,0,0,1,0,0,0,-0.6195536676188215,1.3591732628051396,-1.5354535086496246,-0.5759979985193227,-0.5990926274280322,-0.43981758079648325
250,1,2036,0,0,0,0,1,0,0,1,0,0,0,0,-0.1961405791781202,-0.5838426173266699,-0.6516402410875289,0.04891673230649961,0.0750403017327064,-0.007815390022803795
251,2,461,0,0,1,0,0,0,0,1,0,0,0,0,-1.064137410481558,0.5264521713200777,-0.20973360730648113,-1.3169683222127977,-1.2912024346997242,-1.2462216702406854
252,3,13474,0,0,0,1,0,0,0,1,0,0,0,0,1.4975117745846853,0.3182718984488147,1.1159862940366623,1.3433829604457028,1.4322945991096598,1.4321919125561287
253,1,1029,0,1,0,0,0,0,0,0,1,0,0,0,-0.6195536676188215,1.289779838514717,-1.5354535086496246,-0.6206347650068813,-0.5990926274280322,-0.4686177268480619
254,4,657,0,0,0,0,1,0,0,0,1,0,0,0,-0.9159428295273124,-2.3186782245872117,0.6740796602556144,-0.8795280106347219,-0.9496417505916159,-1.1310210860343715
255,7,1173,0,0,0,0,1,0,0,0,1,0,0,0,-0.8524308662612072,0.38766532273923243,0.6740796602556144,-0.9598741903123275,-0.9406533115361396,-0.900619917621742
256,5,608,0,0,0,0,1,0,0,1,0,0,0,0,-1.1911613370137684,-0.028695223003293625,-0.6516402410875289,-1.5758615678406378,-1.5698440454194957,-1.57742334983384
257,4,8313,0,0,1,0,0,0,0,0,1,0,0,0,0.8835627963456684,-0.30626892016498425,-0.6516402410875289,1.0577076549253266,1.0188264025577403,0.9857896487566601
258,3,1726,0,0,0,0,1,0,1,0,0,0,0,0,-0.5560417043527162,-0.16748207158413894,0.6740796602556144,-0.47779711224669325,-0.46426604159588414,-0.48301779987385157
259,2,1363,0,1,0,0,0,0,0,0,1,0,0,0,-0.5772123587747513,1.4285666870955573,-0.6516402410875289,-0.5045791721392286,-0.5451619930951734,-0.3678172156675369
260,2,574,0,0,0,1,0,0,0,0,0,0,1,0,-0.9794547927934176,0.0406982012871241,-0.20973360730648113,-1.1027118430725156,-1.1563758488675762,-1.1166210130085819
261,1,1814,0,0,1,0,0,0,0,0,0,1,0,0,-0.1749699247560851,0.0406982012871241,-1.0935468748685768,0.03998937900898805,0.012121228344370552,0.035384829054563895
262,2,4381,0,0,0,0,1,1,0,0,0,0,0,0,0.20610185484054624,0.665239019900923,-0.6516402410875289,0.3345920378268757,0.37165879056343143,0.43858687377666533
263,2,2721,0,0,0,0,1,0,0,0,1,0,0,0,-0.047945998223874575,0.8734192927721861,0.23217302647456664,0.06677143890152351,0.10200561889913617,0.19378563233824692
264,3,5169,0,0,0,0,1,1,0,0,0,0,0,0,0.4178083990608969,1.1509929899338718,0.6740796602556144,0.5399211636696454,0.49749693734010236,0.6689880421892941
265,3,5054,0,1,0,0,0,0,0,0,0,0,1,0,0.6506855977032828,1.289779838514717,0.23217302647456664,0.7363229362149044,0.6952425965605854,0.8849891375761344
266,6,11146,0,0,1,0,0,0,0,0,1,0,0,0,1.074098686143984,-0.4450557687458246,-0.20973360730648113,1.1291264813054207,1.1806183055563173,1.0865901599371846
267,3,2246,0,0,1,0,0,0,0,1,0,0,0,0,-0.5983830131967863,0.38766532273923243,-0.20973360730648113,-0.5045791721392286,-0.5541504321506497,-0.48301779987385157
268,2,12690,0,0,0,1,0,0,0,0,0,0,0,1,2.5560444956864385,-0.8614163144883556,0.6740796602556144,2.120062697329224,2.0345200158265864,1.9217943954329653
269,4,468,0,0,0,0,1,1,0,0,0,0,0,0,-1.2123319914358035,0.4570587470296551,-0.6516402410875289,-1.6204983343281965,-1.5878209235304488,-1.5630232768080508
270,4,2394,0,0,0,0,1,0,0,0,0,1,0,0,-0.21731123360015528,-0.16748207158413894,0.23217302647456664,-0.07606621385866454,-0.023832527877535536,-0.06541568212596115
271,3,781,0,0,1,0,0,1,0,0,0,0,0,0,-1.0006254472154528,0.38766532273923243,-0.20973360730648113,-1.1919853760476327,-1.1653642879230524,-1.1310210860343715
272,5,1187,0,0,1,0,0,0,1,0,0,0,0,0,-0.8312602118391722,0.0406982012871241,-0.20973360730648113,-0.8884553639322335,-0.8507689209813748,-0.8574196985443737
273,3,526,0,0,0,0,1,0,0,0,1,0,0,0,-1.064137410481558,-0.23687549587456158,-1.5354535086496246,-1.2812589090227506,-1.246260239422341,-1.2750218162922642
274,3,1963,0,0,1,0,0,1,0,0,0,0,0,0,-0.4925297410866112,0.4570587470296551,-0.20973360730648113,-0.37959622597406373,-0.43730072442945517,-0.3534171426417479
275,6,1582,0,0,1,0,0,1,0,0,0,0,0,0,-0.8312602118391722,0.38766532273923243,-1.0935468748685768,-0.861673304039698,-0.8957111162587572,-0.8286195524927951
276,1,2171,0,0,0,1,0,0,1,0,0,0,0,0,-0.06911665264590966,0.5264521713200777,1.1159862940366623,0.08462614549654662,0.04807498456627664,0.13618534023508957
277,1,9104,0,0,1,0,0,0,0,0,0,1,0,0,1.4763411201626504,0.4570587470296551,-0.20973360730648113,1.3790923736357499,1.4233061600541834,1.4609920586077065
278,4,7192,0,0,1,0,0,0,0,0,1,0,0,0,0.46014970790496706,-0.30626892016498425,-0.6516402410875289,0.6649041098348104,0.7042310356160626,0.640187896137716
279,6,1107,0,0,1,0,0,0,0,0,0,0,1,0,-0.8312602118391722,-0.30626892016498425,-0.6516402410875289,-0.7991818309571164,-0.8507689209813748,-0.8430196255185847
280,2,969,0,0,0,1,0,0,1,0,0,0,0,0,-0.8312602118391722,-1.0695965873596187,1.1159862940366623,-0.8259638908496509,-0.8687457990923274,-0.9438201366991097
281,2,2473,0,0,0,0,1,0,0,1,0,0,0,0,-0.15379927033405003,-1.4165637088117269,1.1159862940366623,0.07569879219903507,0.13795937512104225,-0.06541568212596115
282,5,988,0,0,0,1,0,0,1,0,0,0,0,0,-0.8524308662612072,-0.6532360416170926,0.6740796602556144,-0.9063100705272565,-0.8777342381478045,-0.9438201366991097
283,2,1982,1,0,0,0,0,0,0,0,1,0,0,0,-0.21731123360015528,2.2612877785806194,0.6740796602556144,-0.15641239353627012,-0.22157818709801863,0.07858504813193222
284,3,917,0,0,1,0,0,1,0,0,0,0,0,0,-0.8524308662612072,0.11009162557754675,0.23217302647456664,-0.933092130419792,-0.9136879943697098,-0.900619917621742
285,3,723,0,0,1,0,0,0,1,0,0,0,0,0,-1.0006254472154528,-0.09808864729371627,-0.20973360730648113,-1.1652033161550972,-1.1563758488675762,-1.1598212320859493
286,1,1176,0,0,0,1,0,0,0,1,0,0,0,0,-0.4925297410866112,-0.028695223003293625,0.6740796602556144,-0.36174151937904064,-0.39235852915207275,-0.3678172156675369
287,4,854,0,0,0,1,0,0,0,0,1,0,0,0,-1.0006254472154528,0.3182718984488147,0.23217302647456664,-1.183058022750121,-1.219294922255912,-1.1598212320859493
288,1,3181,0,0,0,0,1,0,0,0,0,0,0,1,0.22727250926258133,0.1794850498679694,-0.6516402410875289,0.38815615761194583,0.4345778639517673,0.43858687377666533
289,4,1069,0,0,0,1,0,0,0,0,1,0,0,0,-0.8947721751052774,-0.5144491930362473,0.23217302647456664,-0.9241647771222805,-0.9676186287025693,-0.9870203557764781
290,1,9693,0,0,0,1,0,0,0,1,0,0,0,0,1.7939009364931762,-0.8614163144883556,1.55789292781771,1.7451138588337314,1.7109362098294323,1.5761926428140214
291,4,1637,0,0,1,0,0,0,0,0,0,1,0,0,-0.5560417043527162,0.4570587470296551,-0.6516402410875289,-0.46886975894918165,-0.4912313587623139,-0.42541750777069426
292,3,4839,0,0,0,1,0,0,0,0,0,0,0,1,0.8412214875015982,-0.6532360416170926,1.1159862940366623,0.9862888285452327,1.0278148416132165,0.9137892836277125
293,1,8794,0,0,1,0,0,0,0,0,1,0,0,0,1.4975117745846853,-0.6532360416170926,-0.20973360730648113,1.5130026730984263,1.4772367943870421,1.3889916934787603
